-7.2974e-05	1.2471e-05
-6.75e-05	3.0861e-05
-5.7471e-05	4.6705e-05
-4.6892e-05	5.586e-05
-3.5557e-05	6.3059e-05
-1.7058e-05	7.0356e-05
6.4768e-06	7.15e-05
2.4094e-05	6.5304e-05
3.7751e-05	5.66e-05
5.3452e-05	4.4016e-05
6.4414e-05	2.6369e-05
6.5148e-05	7.1454e-06
6.8773e-05	-1.3129e-05
7.5133e-05	-4.203e-05
6.7201e-05	-7.1449e-05
4.3641e-05	-8.7161e-05
1.4383e-05	-0.00010309
-1.8219e-05	-0.00013137
-5.9763e-05	-0.00015994
-0.00011232	-0.00015618
-0.00016792	-0.00012116
-0.0002318	-8.4543e-05
-0.00029149	-3.7704e-05
-0.00032755	3.3214e-05
-0.00033182	0.00012196
-0.00032368	0.00021447
-0.00031006	0.00030301
-0.00026988	0.00038423
-0.00019751	0.00045101
-0.00012143	0.0005006
-5.3044e-05	0.00054804
2.4925e-05	0.00058373
0.00011596	0.00059869
0.00021026	0.00060829
0.00030943	0.00062236
0.00041698	0.00062232
0.00052252	0.00058894
0.00062656	0.00053344
0.00072937	0.00046582
0.00082322	0.00038852
0.00090643	0.00029972
0.00098409	0.00019022
0.0010496	5.094e-05
0.0010872	-0.00011754
0.0010705	-0.00030863
0.00099066	-0.0005106
0.00084118	-0.00070534
0.00061115	-0.00084469
0.00033603	-0.0008846
6.8175e-05	-0.0008286
-0.00016002	-0.00070369
-0.0003248	-0.00052722
-0.00040954	-0.00032843
-0.00042791	-0.00014359
-0.00040279	1.6359e-05
-0.0003406	0.00014847
-0.00025333	0.00024326
-0.00016012	0.00030367
-6.4318e-05	0.00033804
3.1929e-05	0.0003433
0.00011206	0.00032495
0.00017069	0.00030686
0.00022084	0.0002976
0.00027476	0.00029686
0.00035007	0.00030626
0.00046904	0.00031061
0.00061614	0.00026622
0.0007479	0.00015584
0.00084182	-1.4308e-05
0.00085236	-0.00022285
0.00074283	-0.00040011
0.00057072	-0.00050259
0.00039303	-0.00054944
0.00022125	-0.00053311
9.2697e-05	-0.00044764
2.5883e-05	-0.00035834
-1.8696e-05	-0.00030104
-4.9163e-05	-0.00024914
-5.1351e-05	-0.00020627
-5.4812e-05	-0.00018972
-8.1435e-05	-0.00017684
-0.00010593	-0.00015167
-0.0001209	-0.00012985
-0.0001415	-0.00010506
-0.00016062	-6.3993e-05
-0.0001599	-1.9409e-05
-0.00015195	9.6397e-06
-0.00014476	4.3212e-05
-0.00012323	8.0855e-05
-8.7198e-05	0.00010477
-5.5582e-05	0.00010924
-3.1727e-05	0.00011544
3.3837e-06	0.00012207
4.0502e-05	0.0001094
5.8725e-05	8.5227e-05
6.7531e-05	7.2076e-05
8.9179e-05	5.8529e-05
0.00010493	3.1316e-05
0.00010524	7.8373e-06
0.00010825	-6.0799e-06
0.00012008	-3.0958e-05
0.00011715	-6.946e-05
9.8737e-05	-9.8929e-05
7.922e-05	-0.00012116
5.8643e-05	-0.00014647
2.6738e-05	-0.00017043
-1.3176e-05	-0.00017799
-4.7462e-05	-0.00017479
-7.8286e-05	-0.00017312
-0.00011288	-0.00016992
-0.0001495	-0.0001557
-0.00018275	-0.00013395
-0.00021781	-0.00011017
-0.00025532	-7.6139e-05
-0.00028398	-2.6848e-05
-0.0002997	2.8076e-05
-0.00030995	8.5859e-05
-0.00030876	0.00015235
-0.00028502	0.00021906
-0.00024894	0.0002745
-0.00021241	0.00032671
-0.00016293	0.00038043
-9.2401e-05	0.00041773
-1.9887e-05	0.00043301
4.5842e-05	0.00044459
0.00011918	0.00045335
0.00020205	0.00044024
0.0002782	0.00040675
0.00034781	0.0003745
0.00042773	0.0003402
0.00051474	0.0002754
0.00058862	0.00017549
0.00064478	5.5886e-05
0.00067807	-8.2838e-05
0.00066961	-0.0002437
0.00060905	-0.0004106
0.00050578	-0.00056816
0.00035774	-0.00070253
0.00015818	-0.00078868
-7.9063e-05	-0.00080937
-0.00032707	-0.00075705
-0.00055489	-0.00062026
-0.00072685	-0.00039773
-0.00081191	-0.00011962
-0.00081359	0.00016993
-0.00073505	0.00044706
-0.00056762	0.00068572
-0.00033329	0.00085058
-7.9719e-05	0.00095328
0.00019094	0.0010302
0.00049005	0.0010663
0.00080402	0.0010464
0.0011588	0.0009726
0.001584	0.00079909
0.002009	0.00046369
0.0022788	-3.6884e-05
0.002228	-0.00061783
0.0018311	-0.0011064
0.0012771	-0.0013644
0.00074622	-0.0013982
0.00030554	-0.0012745
-1.8957e-05	-0.0010513
-0.00021676	-0.00081338
-0.00033716	-0.00063802
-0.00043576	-0.00050387
-0.00050299	-0.00035958
-0.00054569	-0.00021298
-0.00060404	-5.9568e-05
-0.00064863	0.00013329
-0.00061318	0.00033708
-0.00051326	0.00052155
-0.00037093	0.00071182
-0.00015899	0.00088822
0.00010726	0.00097604
0.00038102	0.00097089
0.00066223	0.00090185
0.00093801	0.00076145
0.0011522	0.00054342
0.0012741	0.00026813
0.0013011	-3.7218e-05
0.0012316	-0.00033833
0.0010583	-0.00059329
0.00079234	-0.00075002
0.00050563	-0.00079156
0.0002627	-0.00076483
6.4529e-05	-0.00069343
-7.9023e-05	-0.00056306
-0.00015236	-0.00041628
-0.00018833	-0.00030054
-0.00021011	-0.00020601
-0.00019264	-0.00012188
-0.00014375	-7.1118e-05
-0.00010722	-4.4923e-05
-8.1948e-05	-1.8483e-05
-4.8668e-05	-1.0787e-05
-2.7165e-05	-3.2953e-05
-2.746e-05	-5.2117e-05
-2.6978e-05	-5.9601e-05
-2.7426e-05	-7.843e-05
-5.1682e-05	-0.00010029
-8.3439e-05	-0.00010064
-0.00010426	-9.435e-05
-0.00013306	-9.1975e-05
-0.00017532	-6.8237e-05
-0.00020101	-2.2358e-05
-0.00021001	1.7834e-05
-0.00022259	6.0212e-05
-0.00021738	0.00012423
-0.00017587	0.00018225
-0.00012279	0.00021401
-7.3066e-05	0.00023444
-1.4302e-05	0.00024476
4.7148e-05	0.00022532
8.6891e-05	0.00018841
0.00011179	0.00015977
0.00013637	0.00012788
0.00014143	8.5035e-05
0.00012573	5.8172e-05
0.00012142	5.1511e-05
0.00013629	3.7064e-05
0.0001438	1.2353e-05
0.00014542	-3.9821e-06
0.00015646	-2.3707e-05
0.00015853	-6.8621e-05
0.00013597	-0.00012349
0.00010175	-0.00016243
6.1131e-05	-0.00019095
-3.3796e-06	-0.00020941
-8.2825e-05	-0.00019743
-0.00014533	-0.00016668
-0.00019816	-0.00013729
-0.00026235	-8.4134e-05
-0.00031506	1.3945e-05
-0.00032997	0.00013022
-0.00032471	0.00025169
-0.00029385	0.00040832
-0.00018975	0.00059615
8.2615e-06	0.00074803
0.00025983	0.00081039
0.00054713	0.00081555
0.00088177	0.00073614
0.0011675	0.00050471
0.0012806	0.00016496
0.0012108	-0.00016846
0.0010202	-0.00041918
0.00077799	-0.00055359
0.00055512	-0.00058991
0.00037765	-0.00058096
0.00023413	-0.00056817
0.00010573	-0.00056348
-2.5177e-05	-0.00054964
-0.00015988	-0.00050153
-0.00029007	-0.00041814
-0.00040666	-0.00030672
-0.00048936	-0.00016928
-0.0005195	-1.4301e-05
-0.00051718	0.00015257
-0.00049482	0.00034251
-0.0004257	0.00055616
-0.00027665	0.00075502
-5.284e-05	0.00094217
0.00026841	0.0011335
0.00069946	0.0012443
0.0011604	0.0011867
0.001602	0.00098389
0.0019391	0.00060944
0.0019633	0.00010378
0.0016623	-0.00033418
0.0012538	-0.00061336
0.00085918	-0.00075407
0.00051961	-0.00077335
0.00025804	-0.000716
5.4358e-05	-0.00063148
-0.00010587	-0.00054339
-0.00022676	-0.00045714
-0.00032201	-0.00036804
-0.00039977	-0.00025943
-0.00045316	-0.00012273
-0.00048097	2.3859e-05
-0.00047936	0.0001734
-0.00042489	0.00032049
-0.00031005	0.00044239
-0.00016891	0.00053068
-1.8166e-05	0.00058719
0.00014289	0.00059147
0.00029842	0.00053017
0.00043318	0.00043446
0.00054033	0.00032248
0.00060328	0.00018961
0.00061472	4.3882e-05
0.00059519	-9.8486e-05
0.00055761	-0.00023186
0.00049303	-0.0003464
0.00039985	-0.0004377
0.00028189	-0.00051044
0.00014491	-0.00055696
2.0721e-06	-0.0005611
-0.00012711	-0.00052155
-0.00023633	-0.00044991
-0.00032251	-0.00035248
-0.0003702	-0.00024093
-0.00037605	-0.00013536
-0.00035258	-4.3977e-05
-0.00031051	3.242e-05
-0.00026173	8.7733e-05
-0.0002175	0.00012254
-0.00017242	0.00014167
-0.00011937	0.0001448
-6.4345e-05	0.00014121
-9.8061e-06	0.00013729
5.953e-05	0.0001064
0.00010146	5.9792e-05
0.00012328	-2.2104e-06
0.00012642	-7.2287e-05
7.8429e-05	-0.00014768
-7.1589e-05	-0.00017408
-0.00017395	-0.00015953
-0.00026387	-0.00012064
-0.00032837	-5.762e-05
-0.00036227	3.9929e-05
-0.00036303	0.0001579
-0.00033736	0.00026492
-0.00028468	0.00034661
-0.00019903	0.00040896
-8.9751e-05	0.00046028
2.4179e-05	0.00049295
0.00013613	0.00049186
0.00024813	0.00044544
0.00035494	0.00036546
0.00043617	0.0002617
0.00046791	0.00014237
0.00045787	2.1606e-05
0.00043024	-9.154e-05
0.00038782	-0.00018905
0.00032126	-0.00026021
0.00023663	-0.00030623
0.00014957	-0.00034333
6.1705e-05	-0.00037749
-3.4903e-05	-0.00038835
-0.00013755	-0.00036358
-0.00024144	-0.00030873
-0.00033791	-0.00022452
-0.00040673	-0.00011101
-0.00043369	2.4793e-05
-0.00042173	0.00017748
-0.00036301	0.00033332
-0.00025522	0.00046855
-0.0001102	0.0005788
7.6099e-05	0.00068006
0.00031312	0.00075644
0.00059837	0.00079142
0.00096135	0.0007749
0.0013939	0.00063579
0.0017259	0.00029929
0.0017621	-0.0001557
0.0015169	-0.00056636
0.0010711	-0.00078687
0.00060969	-0.00078605
0.00027573	-0.00068859
6.1002e-05	-0.00057026
-6.4444e-05	-0.00043933
-0.00012861	-0.00032347
-0.00016899	-0.00024141
-0.00020245	-0.00018545
-0.000235	-0.00013633
-0.00027246	-7.5985e-05
-0.00031324	1.0224e-05
-0.00033572	0.00012413
-0.00031481	0.00025033
-0.00024951	0.00037935
-0.00014181	0.00050963
8.0637e-06	0.00062009
0.00019425	0.00069194
0.00041898	0.00072119
0.00068134	0.0006952
0.00093733	0.00058544
0.0011268	0.00037372
0.0012101	8.9362e-05
0.0011613	-0.000206
0.00097825	-0.0004331
0.00072263	-0.00055126
0.00047315	-0.00058849
0.00026027	-0.00057529
9.0335e-05	-0.00051823
-2.9475e-05	-0.00043055
-0.00011089	-0.00033983
-0.00017071	-0.00024992
-0.00020725	-0.00015524
-0.0002093	-6.1304e-05
-0.00017873	1.4734e-05
-0.00012635	8.0952e-05
-8.0251e-05	0.00012496
-7.5923e-06	0.00014668
6.7941e-05	0.00011333
9.8624e-05	4.5889e-05
8.7314e-05	-7.9272e-06
6.2058e-05	-3.9311e-05
3.3391e-05	-5.3714e-05
3.3472e-06	-5.4574e-05
-2.142e-05	-4.3917e-05
-3.7326e-05	-2.8498e-05
-4.4354e-05	-9.5936e-06
-4.1243e-05	1.1219e-05
-3.057e-05	2.8386e-05
-1.3813e-05	4.2353e-05
1.2081e-05	5.0209e-05
3.8504e-05	4.4036e-05
5.7891e-05	2.5654e-05
6.8314e-05	8.8218e-06
7.8813e-05	-1.0065e-05
8.0066e-05	-3.9455e-05
6.699e-05	-6.801e-05
5.2396e-05	-8.9508e-05
3.7049e-05	-0.0001105
6.1831e-06	-0.00012446
-3.2595e-05	-0.00012298
-6.6847e-05	-0.00011531
-9.9899e-05	-0.00010558
-0.00012967	-7.9542e-05
-0.00014618	-4.0346e-05
-0.00015488	-6.0071e-06
-0.00016549	2.541e-05
-0.00016489	6.297e-05
-0.00014567	9.6075e-05
-0.00012871	0.00011899
-0.00012202	0.00014382
-0.00010425	0.00016815
-7.7708e-05	0.00017689
-6.6109e-05	0.000185
-6.8218e-05	0.00021771
-6.0223e-05	0.0002577
-4.1249e-05	0.00027981
-1.8929e-05	0.00031761
3.1802e-05	0.00039149
0.00012068	0.00045706
0.00021877	0.00047734
0.00032225	0.00046754
0.00044926	0.00043699
0.00057386	0.00037394
0.00066979	0.0002915
0.00074479	0.00018897
0.00079591	4.7136e-05
0.00081558	-0.00011922
0.00080244	-0.00029481
0.00071922	-0.00047165
0.00054459	-0.00060334
0.00034676	-0.00067015
0.00016619	-0.00069888
-1.3105e-05	-0.00067503
-0.0001722	-0.00058384
-0.0002915	-0.00047863
-0.00039216	-0.00038406
-0.00047554	-0.00026399
-0.00051552	-0.00010945
-0.00052169	5.0312e-05
-0.00050464	0.00020927
-0.00044513	0.00036575
-0.00033155	0.00050272
-0.00018431	0.00061313
-1.4715e-05	0.00069798
0.0001814	0.00074465
0.00040121	0.00073316
0.00062122	0.00066017
0.00080893	0.00052564
0.00092474	0.0003305
0.00095142	0.00010473
0.00092041	-0.00011276
0.00083652	-0.00031042
0.00067271	-0.0004644
0.00047244	-0.00055361
0.00028859	-0.00060044
0.00011195	-0.00060565
-5.3981e-05	-0.00054609
-0.00018092	-0.0004506
-0.00027428	-0.00036462
-0.00035788	-0.00028467
-0.00042761	-0.00017875
-0.00047791	-4.6995e-05
-0.00051675	0.00010776
-0.00052975	0.00029648
-0.00046965	0.00051004
-0.00031167	0.00070724
-7.3714e-05	0.00084773
0.000206	0.00088728
0.00047236	0.00079969
0.00066679	0.00061663
0.00075915	0.00039703
0.00076108	0.00019043
0.00072008	2.0014e-05
0.00065374	-0.00010875
0.00057152	-0.00018814
0.00050126	-0.00023965
0.00045081	-0.00030226
0.0003926	-0.00037603
0.000315	-0.00042645
0.0002323	-0.00045882
0.00014094	-0.00049864
3.0892e-05	-0.00052509
-7.3869e-05	-0.00050491
-0.00015479	-0.00045645
-0.00022876	-0.00040579
-0.00030259	-0.00034645
-0.00035355	-0.00027216
-0.00037391	-0.0001988
-0.00039129	-0.00012735
-0.00040532	-4.6108e-05
-0.00039259	3.723e-05
-0.0003539	0.00010621
-0.00031674	0.00016431
-0.00027242	0.00022802
-0.00020468	0.00026909
-0.00013265	0.00027732
-7.3588e-05	0.00027628
-1.8337e-05	0.00028288
4.818e-05	0.00027699
0.00010912	0.00023942
0.00014768	0.00019427
0.00018691	0.00016069
0.00022702	0.00011091
0.00023983	4.3832e-05
0.00023192	-1.8511e-05
0.00022286	-7.5008e-05
0.00020583	-0.00013871
0.00016195	-0.0001989
9.8743e-05	-0.00023511
4.1712e-05	-0.00025082
-1.6383e-05	-0.00026591
-8.916e-05	-0.00026567
-0.00015979	-0.0002361
-0.00021153	-0.00019477
-0.0002583	-0.00015896
-0.00030989	-0.00010638
-0.00033968	-2.4747e-05
-0.00033713	5.8522e-05
-0.00032806	0.00012777
-0.00031169	0.00020568
-0.00025453	0.0002798
-0.00017754	0.00031983
-0.00011381	0.00033778
-5.9685e-05	0.0003505
-1.2116e-06	0.00034338
3.9539e-05	0.00031677
5.1122e-05	0.00030995
5.4147e-05	0.00033673
6.9577e-05	0.00037318
0.00010481	0.00041841
0.00018036	0.00049354
0.000313	0.00058031
0.00048681	0.00063145
0.00067868	0.0006097
0.00087478	0.00050189
0.0010541	0.00032414
0.0011722	0.0001127
0.0011913	-0.00011262
0.0011099	-0.00033559
0.00095478	-0.00052061
0.00079347	-0.00064388
0.00063757	-0.00073408
0.00044282	-0.00079505
0.00023061	-0.00081124
3.1742e-05	-0.00079753
-0.00017166	-0.0007519
-0.00037156	-0.00062619
-0.00051617	-0.00043269
-0.00060482	-0.00023601
-0.00064834	-3.5695e-05
-0.00060848	0.00017842
-0.00049335	0.00036061
-0.00036757	0.0004995
-0.00023372	0.00060866
-6.1499e-05	0.0006629
0.00011897	0.00065201
0.00027497	0.00062343
0.00041825	0.00058899
0.00054068	0.00049551
0.00061542	0.00035745
0.00066738	0.00023111
0.00071995	0.00011241
0.00072178	-2.1331e-05
0.00065266	-0.00014046
0.00057052	-0.00023346
0.00050305	-0.00032175
0.00041677	-0.00038778
0.00030742	-0.00041168
0.00019302	-0.00041341
8.694e-05	-0.00041244
4.8239e-07	-0.00038247
-5.9516e-05	-0.00032213
-0.00010214	-0.0002527
-0.00013644	-0.00019323
-0.00014912	-0.00014466
-0.00013679	-0.00010228
-0.0001155	-6.713e-05
-0.00010454	-4.0876e-05
-0.00010468	-2.3236e-05
-9.6257e-05	-1.0105e-05
-7.6642e-05	5.1026e-07
-5.688e-05	5.7835e-06
-2.2952e-05	4.2231e-05
9.0717e-06	4.686e-05
3.1425e-05	2.9674e-05
3.9652e-05	2.8899e-06
3.279e-05	-2.1082e-05
1.7207e-05	-3.8394e-05
-5.999e-06	-4.6945e-05
-3.4531e-05	-4.0717e-05
-5.9913e-05	-1.4773e-05
-6.1452e-05	3.4917e-05
-2.63e-05	6.4652e-05
-3.1425e-07	6.0879e-05
2.5667e-05	4.9336e-05
4.6429e-05	3.1427e-05
5.8604e-05	2.0796e-06
4.8725e-05	-2.9409e-05
2.3749e-05	-4.759e-05
-3.594e-06	-5.2967e-05
-5.6705e-05	-2.6276e-05
-6.9905e-05	-2.3267e-05
-7.5553e-05	2.8049e-06
-7.5313e-05	2.7883e-05
-7.6315e-05	3.9929e-05
-6.9516e-05	5.4461e-05
-4.4884e-05	7.5236e-05
-1.8148e-05	8.5142e-05
1.0189e-06	8.4259e-05
2.6727e-05	7.9109e-05
5.5203e-05	6.4136e-05
7.3385e-05	3.7757e-05
7.5912e-05	5.1781e-06
6.6102e-05	-3.1413e-05
4.7711e-05	-5.7312e-05
2.5729e-05	-6.7852e-05
-1.0341e-06	-7.0396e-05
-3.5798e-05	-7.2579e-05
-5.9574e-05	-6.685e-05
-6.3951e-05	-5.1172e-05
-6.5152e-05	-3.3315e-05
-7.9288e-05	-1.4726e-05
-0.00010696	5.3686e-06
-0.0001044	1.6908e-05
-9.2675e-05	2.689e-05
-9.5054e-05	4.7451e-05
-0.00011086	8.2179e-05
-0.00012122	0.00011002
-0.00011073	0.0001166
-0.00010141	0.00014371
-9.1999e-05	0.00020023
-7.5792e-05	0.00025001
-5.4865e-05	0.00026821
-1.4977e-05	0.00029601
4.5826e-05	0.00034989
0.00010811	0.00038923
0.00015121	0.00038089
0.00020157	0.00036522
0.00027701	0.00037267
0.00034451	0.00038798
0.00037688	0.00038836
0.00041833	0.00037977
0.00051119	0.00039972
0.00064082	0.00045235
0.00076568	0.00048346
0.00089145	0.00045235
0.0010715	0.00040121
0.0012943	0.00035061
0.0014591	0.00025696
0.0015048	9.8893e-05
0.0014972	-7.327e-05
0.0014807	-0.00022942
0.0013885	-0.00036447
0.0011598	-0.00044386
0.00092053	-0.00047344
0.00073797	-0.00048966
0.00058863	-0.00048908
0.00044579	-0.00044017
0.00032866	-0.00036458
0.00025335	-0.00032922
0.00018983	-0.00032033
0.00013498	-0.00029346
9.9811e-05	-0.0002509
6.8014e-05	-0.00021784
1.6628e-05	-0.00019916
-1.3234e-05	-0.00016567
-1.051e-05	-0.00013121
-4.3952e-06	-0.00010666
-3.8454e-06	-8.1911e-05
-1.3979e-05	7.6883e-05
4.0328e-05	7.1875e-05
3.4463e-05	-9.1244e-05
3.2457e-05	-0.00010149
2.5368e-05	-0.00010688
1.1219e-05	-0.00012141
-1.2529e-05	-0.00013302
-3.3241e-05	-0.00012907
-4.7139e-05	-0.0001143
-6.1589e-05	-0.00010347
-7.8281e-05	-9.4024e-05
-8.5382e-05	-7.9913e-05
-8.6788e-05	-6.8396e-05
-9.2874e-05	-5.8588e-05
-9.9976e-05	-4.0925e-05
-9.7139e-05	-2.5713e-05
-9.2774e-05	-1.5677e-05
-9.5071e-05	-4.3271e-06
-9.3475e-05	1.5754e-05
-7.5223e-05	2.9094e-05
-2.3652e-05	6.6085e-05
1.5348e-05	6.0288e-05
-4.0625e-05	3.3368e-05
3.7407e-05	1.4279e-05
3.2841e-05	-1.1685e-05
1.5212e-05	-2.5032e-05
-2.7458e-05	4.9836e-06
-2.5572e-05	5.456e-06
-2.4794e-05	-2.3031e-06
-3.5733e-05	-3.9405e-06
-4.9944e-05	7.5041e-06
-4.5702e-05	2.1125e-05
-3.2518e-05	1.6932e-05
-3.4382e-05	1.2824e-05
-4.4593e-05	2.4283e-05
-4.0259e-05	3.6179e-05
-3.1313e-05	3.0532e-05
-3.1854e-05	2.8519e-05
-3.6594e-05	3.8621e-05
-3.6525e-05	5.2483e-05
-2.8386e-05	5.3364e-05
-2.3368e-05	5.1518e-05
-2.0486e-05	5.8375e-05
-1.688e-05	6.8757e-05
-9.1279e-06	7.4155e-05
2.5206e-07	7.2218e-05
